player,team,position,year,salary
Tyler Hansbrough,TOR,4,2001,0
Tyler Hansbrough,TOR,4,2000,0
Tyler Hansbrough,TOR,4,1999,0
Tyler Hansbrough,TOR,4,1998,0
Tyrone Corbin,TOR,3,2018,0
Tyrone Corbin,TOR,3,2017,0
Tyrone Corbin,TOR,3,2016,0
Tyrone Corbin,TOR,3,2015,0
Tyrone Corbin,TOR,3,2014,0
Tyrone Corbin,TOR,3,2013,0
Tyrone Corbin,TOR,3,2012,0
Tyrone Corbin,TOR,3,2011,0
Tyrone Corbin,TOR,3,2010,0
Tyrone Corbin,TOR,3,2009,0
Tyrone Corbin,TOR,3,2008,0
Tyrone Corbin,TOR,3,2007,0
Tyrone Corbin,TOR,3,2006,0
Tyrone Corbin,TOR,3,2005,0
Tyrone Corbin,TOR,3,2004,0
Tyrone Corbin,TOR,3,2003,0
Tyrone Corbin,TOR,3,2002,0
Tyrone Corbin,TOR,3,2001,1000000
Tyrone Corbin,TOR,3,2000,0
Tyrone Corbin,TOR,3,1999,0
Tyrone Corbin,TOR,3,1998,0
Uros Slokar,TOR,5,2018,0
Uros Slokar,TOR,5,2017,0
Uros Slokar,TOR,5,2016,0
Uros Slokar,TOR,5,2015,0
Uros Slokar,TOR,5,2014,0
Uros Slokar,TOR,5,2013,0
Uros Slokar,TOR,5,2012,0
Uros Slokar,TOR,5,2011,0
Uros Slokar,TOR,5,2010,0
Uros Slokar,TOR,5,2009,0
Uros Slokar,TOR,5,2008,0
Uros Slokar,TOR,5,2007,412718
Uros Slokar,TOR,5,2006,0
Uros Slokar,TOR,5,2005,0
Uros Slokar,TOR,5,2004,0
Uros Slokar,TOR,5,2003,0
Uros Slokar,TOR,5,2002,0
Uros Slokar,TOR,5,2001,0
Uros Slokar,TOR,5,2000,0
Uros Slokar,TOR,5,1999,0
Uros Slokar,TOR,5,1998,0
Vince Carter,TOR,2,2018,0
Vince Carter,TOR,2,2017,0
Vince Carter,TOR,2,2016,0
Vince Carter,TOR,2,2015,0
Vince Carter,TOR,2,2014,0
Vince Carter,TOR,2,2013,0
Vince Carter,TOR,2,2012,0
Vince Carter,TOR,2,2011,0
Vince Carter,TOR,2,2010,0
Vince Carter,TOR,2,2009,0
Vince Carter,TOR,2,2008,0
Vince Carter,TOR,2,2007,0
Vince Carter,TOR,2,2006,0
Vince Carter,TOR,2,2005,0
Vince Carter,TOR,2,2004,11326219
Vince Carter,TOR,2,2003,10067750
Vince Carter,TOR,2,2002,3073032
Vince Carter,TOR,2,2001,2425440
Vince Carter,TOR,2,2000,2267280
Vince Carter,TOR,2,1999,1760000
Vince Carter,TOR,2,1998,0
Vladimir Stepania,TOR,5,2018,0
Vladimir Stepania,TOR,5,2017,0
Vladimir Stepania,TOR,5,2016,0
Vladimir Stepania,TOR,5,2015,0
Vladimir Stepania,TOR,5,2014,0
Vladimir Stepania,TOR,5,2013,0
Vladimir Stepania,TOR,5,2012,0
Vladimir Stepania,TOR,5,2011,0
Vladimir Stepania,TOR,5,2010,0
Vladimir Stepania,TOR,5,2009,0
Vladimir Stepania,TOR,5,2008,0
Vladimir Stepania,TOR,5,2007,0
Vladimir Stepania,TOR,5,2006,0
Vladimir Stepania,TOR,5,2005,0
Vladimir Stepania,TOR,5,2004,0
Vladimir Stepania,TOR,5,2003,0
Vladimir Stepania,TOR,5,2002,0
Vladimir Stepania,TOR,5,2001,749160
Vladimir Stepania,TOR,5,2000,0
Vladimir Stepania,TOR,5,1999,0
Vladimir Stepania,TOR,5,1998,0
Voshon Lenard,TOR,2,2018,0
Voshon Lenard,TOR,2,2017,0
Voshon Lenard,TOR,2,2016,0
Voshon Lenard,TOR,2,2015,0
Voshon Lenard,TOR,2,2014,0
Voshon Lenard,TOR,2,2013,0
Voshon Lenard,TOR,2,2012,0
Voshon Lenard,TOR,2,2011,0
Voshon Lenard,TOR,2,2010,0
Voshon Lenard,TOR,2,2009,0
Voshon Lenard,TOR,2,2008,0
Voshon Lenard,TOR,2,2007,0
Voshon Lenard,TOR,2,2006,0
Voshon Lenard,TOR,2,2005,0
Voshon Lenard,TOR,2,2004,0
Voshon Lenard,TOR,2,2003,824935
Voshon Lenard,TOR,2,2002,0
Voshon Lenard,TOR,2,2001,0
Voshon Lenard,TOR,2,2000,0
Voshon Lenard,TOR,2,1999,0
Voshon Lenard,TOR,2,1998,0
Walt Williams,TOR,3,2018,0
Walt Williams,TOR,3,2017,0
Walt Williams,TOR,3,2016,0
Walt Williams,TOR,3,2015,0
Walt Williams,TOR,3,2014,0
Walt Williams,TOR,3,2013,0
Walt Williams,TOR,3,2012,0
Walt Williams,TOR,3,2011,0
Walt Williams,TOR,3,2010,0
Walt Williams,TOR,3,2009,0
Walt Williams,TOR,3,2008,0
Walt Williams,TOR,3,2007,0
Walt Williams,TOR,3,2006,0
Walt Williams,TOR,3,2005,0
Walt Williams,TOR,3,2004,0
Walt Williams,TOR,3,2003,0
Walt Williams,TOR,3,2002,0
Walt Williams,TOR,3,2001,0
Walt Williams,TOR,3,2000,0
Walt Williams,TOR,3,1999,0
Walt Williams,TOR,3,1998,3750000
Zan Tabak,TOR,5,2018,0
Zan Tabak,TOR,5,2017,0
Zan Tabak,TOR,5,2016,0
Zan Tabak,TOR,5,2015,0
Zan Tabak,TOR,5,2014,0
Zan Tabak,TOR,5,2013,0
Zan Tabak,TOR,5,2012,0
Zan Tabak,TOR,5,2011,0
Zan Tabak,TOR,5,2010,0
Zan Tabak,TOR,5,2009,0
Zan Tabak,TOR,5,2008,0
Zan Tabak,TOR,5,2007,0
Zan Tabak,TOR,5,2006,0
Zan Tabak,TOR,5,2005,0
Zan Tabak,TOR,5,2004,0
Zan Tabak,TOR,5,2003,0
Zan Tabak,TOR,5,2002,0
Zan Tabak,TOR,5,2001,0
Zan Tabak,TOR,5,2000,0
Zan Tabak,TOR,5,1999,0
Zan Tabak,TOR,5,1998,950000
Adam Keefe,UTA,5,2018,0
Adam Keefe,UTA,5,2017,0
Adam Keefe,UTA,5,2016,0
Adam Keefe,UTA,5,2015,0
Adam Keefe,UTA,5,2014,0
Adam Keefe,UTA,5,2013,0
Adam Keefe,UTA,5,2012,0
Adam Keefe,UTA,5,2011,0
Adam Keefe,UTA,5,2010,0
Adam Keefe,UTA,5,2009,0
Adam Keefe,UTA,5,2008,0
Adam Keefe,UTA,5,2007,0
Adam Keefe,UTA,5,2006,0
Adam Keefe,UTA,5,2005,0
Adam Keefe,UTA,5,2004,0
Adam Keefe,UTA,5,2003,0
Adam Keefe,UTA,5,2002,0
Adam Keefe,UTA,5,2001,0
Adam Keefe,UTA,5,2000,3000000
Adam Keefe,UTA,5,1999,2650000
Adam Keefe,UTA,5,1998,2300000
Al Jefferson,UTA,5,2018,0
Al Jefferson,UTA,5,2017,0
Al Jefferson,UTA,5,2016,0
Al Jefferson,UTA,5,2015,0
Al Jefferson,UTA,5,2014,0
Al Jefferson,UTA,5,2013,15000000
Al Jefferson,UTA,5,2012,14000000
Al Jefferson,UTA,5,2011,13000000
Al Jefferson,UTA,5,2010,0
Al Jefferson,UTA,5,2009,0
Al Jefferson,UTA,5,2008,0
Al Jefferson,UTA,5,2007,0
Al Jefferson,UTA,5,2006,0
Al Jefferson,UTA,5,2005,0
Al Jefferson,UTA,5,2004,0
Al Jefferson,UTA,5,2003,0
Al Jefferson,UTA,5,2002,0
Al Jefferson,UTA,5,2001,0
Al Jefferson,UTA,5,2000,0
Al Jefferson,UTA,5,1999,0
Al Jefferson,UTA,5,1998,0
Alan Henderson,UTA,4,2018,0
Alan Henderson,UTA,4,2017,0
Alan Henderson,UTA,4,2016,0
Alan Henderson,UTA,4,2015,0
Alan Henderson,UTA,4,2014,0
Alan Henderson,UTA,4,2013,0
Alan Henderson,UTA,4,2012,0
Alan Henderson,UTA,4,2011,0
Alan Henderson,UTA,4,2010,0
Alan Henderson,UTA,4,2009,0
Alan Henderson,UTA,4,2008,0
Alan Henderson,UTA,4,2007,1178348
Alan Henderson,UTA,4,2006,0
Alan Henderson,UTA,4,2005,0
Alan Henderson,UTA,4,2004,0
Alan Henderson,UTA,4,2003,0
Alan Henderson,UTA,4,2002,0
Alan Henderson,UTA,4,2001,0
Alan Henderson,UTA,4,2000,0
Alan Henderson,UTA,4,1999,0
Alan Henderson,UTA,4,1998,0
Alec Burks,UTA,2,2018,0
Alec Burks,UTA,2,2017,0
Alec Burks,UTA,2,2016,0
Alec Burks,UTA,2,2015,3034356
Alec Burks,UTA,2,2014,2202000
Alec Burks,UTA,2,2013,2171640
Alec Burks,UTA,2,2012,2020200
Alec Burks,UTA,2,2011,0
Alec Burks,UTA,2,2010,0
Alec Burks,UTA,2,2009,0
Alec Burks,UTA,2,2008,0
Alec Burks,UTA,2,2007,0
Alec Burks,UTA,2,2006,0
Alec Burks,UTA,2,2005,0
Alec Burks,UTA,2,2004,0
Alec Burks,UTA,2,2003,0
Alec Burks,UTA,2,2002,0
Alec Burks,UTA,2,2001,0
Alec Burks,UTA,2,2000,0
Alec Burks,UTA,2,1999,0
Alec Burks,UTA,2,1998,0
Aleksandar Radojevic,UTA,5,2018,0
Aleksandar Radojevic,UTA,5,2017,0
Aleksandar Radojevic,UTA,5,2016,0
Aleksandar Radojevic,UTA,5,2015,0
Aleksandar Radojevic,UTA,5,2014,0
Aleksandar Radojevic,UTA,5,2013,0
Aleksandar Radojevic,UTA,5,2012,0
Aleksandar Radojevic,UTA,5,2011,0
Aleksandar Radojevic,UTA,5,2010,0
Aleksandar Radojevic,UTA,5,2009,0
Aleksandar Radojevic,UTA,5,2008,0
Aleksandar Radojevic,UTA,5,2007,0
Aleksandar Radojevic,UTA,5,2006,0
Aleksandar Radojevic,UTA,5,2005,720046
Aleksandar Radojevic,UTA,5,2004,0
Aleksandar Radojevic,UTA,5,2003,0
Aleksandar Radojevic,UTA,5,2002,0
Aleksandar Radojevic,UTA,5,2001,0
Aleksandar Radojevic,UTA,5,2000,0
Aleksandar Radojevic,UTA,5,1999,0
Aleksandar Radojevic,UTA,5,1998,0
Andrei Kirilenko,UTA,3,2018,0
Andrei Kirilenko,UTA,3,2017,0
Andrei Kirilenko,UTA,3,2016,0
Andrei Kirilenko,UTA,3,2015,0
Andrei Kirilenko,UTA,3,2014,0
Andrei Kirilenko,UTA,3,2013,0
Andrei Kirilenko,UTA,3,2012,0
Andrei Kirilenko,UTA,3,2011,17823000
Andrei Kirilenko,UTA,3,2010,16452000
Andrei Kirilenko,UTA,3,2009,15106000
Andrei Kirilenko,UTA,3,2008,13735000
Andrei Kirilenko,UTA,3,2007,12364000
Andrei Kirilenko,UTA,3,2006,10983000
Andrei Kirilenko,UTA,3,2005,1671694
Andrei Kirilenko,UTA,3,2004,955800
Andrei Kirilenko,UTA,3,2003,893400
Andrei Kirilenko,UTA,3,2002,831120
Andrei Kirilenko,UTA,3,2001,0
Andrei Kirilenko,UTA,3,2000,632400
Andrei Kirilenko,UTA,3,1999,0
Andrei Kirilenko,UTA,3,1998,0
Andris Biedrins,UTA,5,2018,0
Andris Biedrins,UTA,5,2017,0
Andris Biedrins,UTA,5,2016,0
Andris Biedrins,UTA,5,2015,0
Andris Biedrins,UTA,5,2014,9000000
Andris Biedrins,UTA,5,2013,0
Andris Biedrins,UTA,5,2012,0
Andris Biedrins,UTA,5,2011,0
Andris Biedrins,UTA,5,2010,0
Andris Biedrins,UTA,5,2009,0
Andris Biedrins,UTA,5,2008,0
Andris Biedrins,UTA,5,2007,0
Andris Biedrins,UTA,5,2006,0
Andris Biedrins,UTA,5,2005,0
Andris Biedrins,UTA,5,2004,0
Andris Biedrins,UTA,5,2003,0
Andris Biedrins,UTA,5,2002,0
Andris Biedrins,UTA,5,2001,0
Andris Biedrins,UTA,5,2000,0
Andris Biedrins,UTA,5,1999,0
Andris Biedrins,UTA,5,1998,0
Antoine Carr,UTA,4,2018,0
Antoine Carr,UTA,4,2017,0
Antoine Carr,UTA,4,2016,0
Antoine Carr,UTA,4,2015,0
Antoine Carr,UTA,4,2014,0
Antoine Carr,UTA,4,2013,0
Antoine Carr,UTA,4,2012,0
Antoine Carr,UTA,4,2011,0
Antoine Carr,UTA,4,2010,0
Antoine Carr,UTA,4,2009,0
Antoine Carr,UTA,4,2008,0
Antoine Carr,UTA,4,2007,0
Antoine Carr,UTA,4,2006,0
Antoine Carr,UTA,4,2005,0
Antoine Carr,UTA,4,2004,0
Antoine Carr,UTA,4,2003,0
Antoine Carr,UTA,4,2002,0
Antoine Carr,UTA,4,2001,0
Antoine Carr,UTA,4,2000,0
Antoine Carr,UTA,4,1999,0
Antoine Carr,UTA,4,1998,1600000
Brandon Rush,UTA,2,2018,0
Brandon Rush,UTA,2,2017,0
Brandon Rush,UTA,2,2016,0
Brandon Rush,UTA,2,2015,0
Brandon Rush,UTA,2,2014,4000000
Brandon Rush,UTA,2,2013,0
Brandon Rush,UTA,2,2012,0
Brandon Rush,UTA,2,2011,0
Brandon Rush,UTA,2,2010,0
Brandon Rush,UTA,2,2009,0
Brandon Rush,UTA,2,2008,0
Brandon Rush,UTA,2,2007,0
Brandon Rush,UTA,2,2006,0
Brandon Rush,UTA,2,2005,0
Brandon Rush,UTA,2,2004,0
Brandon Rush,UTA,2,2003,0
Brandon Rush,UTA,2,2002,0
Brandon Rush,UTA,2,2001,0
Brandon Rush,UTA,2,2000,0
Brandon Rush,UTA,2,1999,0
Brandon Rush,UTA,2,1998,0
Brevin Knight,UTA,1,2018,0
Brevin Knight,UTA,1,2017,0
Brevin Knight,UTA,1,2016,0
Brevin Knight,UTA,1,2015,0
Brevin Knight,UTA,1,2014,0
Brevin Knight,UTA,1,2013,0
Brevin Knight,UTA,1,2012,0
Brevin Knight,UTA,1,2011,0
Brevin Knight,UTA,1,2010,0
Brevin Knight,UTA,1,2009,2000000
Brevin Knight,UTA,1,2008,0
Brevin Knight,UTA,1,2007,0
Brevin Knight,UTA,1,2006,0
Brevin Knight,UTA,1,2005,0
Brevin Knight,UTA,1,2004,0
Brevin Knight,UTA,1,2003,0
Brevin Knight,UTA,1,2002,0
Brevin Knight,UTA,1,2001,0
Brevin Knight,UTA,1,2000,0
Brevin Knight,UTA,1,1999,0
Brevin Knight,UTA,1,1998,0
Brian Chase,UTA,1,2018,0
Brian Chase,UTA,1,2017,0
Brian Chase,UTA,1,2016,0
Brian Chase,UTA,1,2015,0
Brian Chase,UTA,1,2014,0
Brian Chase,UTA,1,2013,0
Brian Chase,UTA,1,2012,0
Brian Chase,UTA,1,2011,0
Brian Chase,UTA,1,2010,0
Brian Chase,UTA,1,2009,0
Brian Chase,UTA,1,2008,0
Brian Chase,UTA,1,2007,412718
Brian Chase,UTA,1,2006,0
Brian Chase,UTA,1,2005,0
Brian Chase,UTA,1,2004,0
Brian Chase,UTA,1,2003,0
Brian Chase,UTA,1,2002,0
Brian Chase,UTA,1,2001,0
Brian Chase,UTA,1,2000,0
Brian Chase,UTA,1,1999,0
Brian Chase,UTA,1,1998,0
Bruno Sundov,UTA,5,2018,0
Bruno Sundov,UTA,5,2017,0
Bruno Sundov,UTA,5,2016,0
Bruno Sundov,UTA,5,2015,0
Bruno Sundov,UTA,5,2014,0
Bruno Sundov,UTA,5,2013,0
Bruno Sundov,UTA,5,2012,0
Bruno Sundov,UTA,5,2011,0
Bruno Sundov,UTA,5,2010,0
Bruno Sundov,UTA,5,2009,0
Bruno Sundov,UTA,5,2008,0
Bruno Sundov,UTA,5,2007,0
Bruno Sundov,UTA,5,2006,0
Bruno Sundov,UTA,5,2005,0
Bruno Sundov,UTA,5,2004,0
Bruno Sundov,UTA,5,2003,0
Bruno Sundov,UTA,5,2002,0
Bruno Sundov,UTA,5,2001,498500
Bruno Sundov,UTA,5,2000,0
Bruno Sundov,UTA,5,1999,0
Bruno Sundov,UTA,5,1998,0
Bryon Russell,UTA,3,2018,0
Bryon Russell,UTA,3,2017,0
Bryon Russell,UTA,3,2016,0
Bryon Russell,UTA,3,2015,0
Bryon Russell,UTA,3,2014,0
Bryon Russell,UTA,3,2013,0
Bryon Russell,UTA,3,2012,0
Bryon Russell,UTA,3,2011,0
Bryon Russell,UTA,3,2010,0
Bryon Russell,UTA,3,2009,0
Bryon Russell,UTA,3,2008,0
Bryon Russell,UTA,3,2007,0
Bryon Russell,UTA,3,2006,0
Bryon Russell,UTA,3,2005,0
Bryon Russell,UTA,3,2004,0
Bryon Russell,UTA,3,2003,0
Bryon Russell,UTA,3,2002,5142857
Bryon Russell,UTA,3,2001,4570000
Bryon Russell,UTA,3,2000,4000000
Bryon Russell,UTA,3,1999,3428000
Bryon Russell,UTA,3,1998,2857144
C.J. Miles,UTA,2,2018,0
C.J. Miles,UTA,2,2017,0
C.J. Miles,UTA,2,2016,0
C.J. Miles,UTA,2,2015,0
C.J. Miles,UTA,2,2014,0
C.J. Miles,UTA,2,2013,0
C.J. Miles,UTA,2,2012,3700000
C.J. Miles,UTA,2,2011,3700000
C.J. Miles,UTA,2,2010,3700000
C.J. Miles,UTA,2,2009,3700000
C.J. Miles,UTA,2,2008,770610
C.J. Miles,UTA,2,2007,664209
C.J. Miles,UTA,2,2006,398762
C.J. Miles,UTA,2,2005,0
C.J. Miles,UTA,2,2004,0
C.J. Miles,UTA,2,2003,0
C.J. Miles,UTA,2,2002,0
C.J. Miles,UTA,2,2001,0
C.J. Miles,UTA,2,2000,0
C.J. Miles,UTA,2,1999,0
C.J. Miles,UTA,2,1998,0
Calbert Cheaney,UTA,2,2018,0
Calbert Cheaney,UTA,2,2017,0
Calbert Cheaney,UTA,2,2016,0
Calbert Cheaney,UTA,2,2015,0
Calbert Cheaney,UTA,2,2014,0
Calbert Cheaney,UTA,2,2013,0
Calbert Cheaney,UTA,2,2012,0
Calbert Cheaney,UTA,2,2011,0
Calbert Cheaney,UTA,2,2010,0
Calbert Cheaney,UTA,2,2009,0
Calbert Cheaney,UTA,2,2008,0
Calbert Cheaney,UTA,2,2007,0
Calbert Cheaney,UTA,2,2006,0
Calbert Cheaney,UTA,2,2005,0
Calbert Cheaney,UTA,2,2004,0
Calbert Cheaney,UTA,2,2003,1000000
Calbert Cheaney,UTA,2,2002,0
Calbert Cheaney,UTA,2,2001,0
Calbert Cheaney,UTA,2,2000,0
Calbert Cheaney,UTA,2,1999,0
Calbert Cheaney,UTA,2,1998,0
Carlos Arroyo,UTA,1,2018,0
Carlos Arroyo,UTA,1,2017,0
Carlos Arroyo,UTA,1,2016,0
Carlos Arroyo,UTA,1,2015,0
Carlos Arroyo,UTA,1,2014,0
Carlos Arroyo,UTA,1,2013,0
Carlos Arroyo,UTA,1,2012,0
Carlos Arroyo,UTA,1,2011,0
Carlos Arroyo,UTA,1,2010,0
Carlos Arroyo,UTA,1,2009,0
Carlos Arroyo,UTA,1,2008,0
Carlos Arroyo,UTA,1,2007,0
Carlos Arroyo,UTA,1,2006,0
Carlos Arroyo,UTA,1,2005,4000000
Carlos Arroyo,UTA,1,2004,800000
Carlos Arroyo,UTA,1,2003,546000
Carlos Arroyo,UTA,1,2002,0
Carlos Arroyo,UTA,1,2001,0
Carlos Arroyo,UTA,1,2000,0
Carlos Arroyo,UTA,1,1999,0
Carlos Arroyo,UTA,1,1998,0
Carlos Boozer,UTA,4,2018,0
Carlos Boozer,UTA,4,2017,0
Carlos Boozer,UTA,4,2016,0
Carlos Boozer,UTA,4,2015,0
Carlos Boozer,UTA,4,2014,0
Carlos Boozer,UTA,4,2013,0
Carlos Boozer,UTA,4,2012,0
Carlos Boozer,UTA,4,2011,0
Carlos Boozer,UTA,4,2010,13520500
Carlos Boozer,UTA,4,2009,11593817
Carlos Boozer,UTA,4,2008,11260483
Carlos Boozer,UTA,4,2007,11260483
Carlos Boozer,UTA,4,2006,11593816
Carlos Boozer,UTA,4,2005,10967500
Carlos Boozer,UTA,4,2004,0
Carlos Boozer,UTA,4,2003,0
Carlos Boozer,UTA,4,2002,0
Carlos Boozer,UTA,4,2001,0
Carlos Boozer,UTA,4,2000,0
Carlos Boozer,UTA,4,1999,0
Carlos Boozer,UTA,4,1998,0
Chris Morris,UTA,3,2018,0
Chris Morris,UTA,3,2017,0
Chris Morris,UTA,3,2016,0
Chris Morris,UTA,3,2015,0
Chris Morris,UTA,3,2014,0
Chris Morris,UTA,3,2013,0
Chris Morris,UTA,3,2012,0
Chris Morris,UTA,3,2011,0
Chris Morris,UTA,3,2010,0
Chris Morris,UTA,3,2009,0
Chris Morris,UTA,3,2008,0
Chris Morris,UTA,3,2007,0
Chris Morris,UTA,3,2006,0
Chris Morris,UTA,3,2005,0
Chris Morris,UTA,3,2004,0
Chris Morris,UTA,3,2003,0
Chris Morris,UTA,3,2002,0
Chris Morris,UTA,3,2001,0
Chris Morris,UTA,3,2000,0
Chris Morris,UTA,3,1999,0
Chris Morris,UTA,3,1998,3000000
Curtis Borchardt,UTA,5,2018,0
Curtis Borchardt,UTA,5,2017,0
Curtis Borchardt,UTA,5,2016,0
Curtis Borchardt,UTA,5,2015,0
Curtis Borchardt,UTA,5,2014,0
Curtis Borchardt,UTA,5,2013,0
Curtis Borchardt,UTA,5,2012,0
Curtis Borchardt,UTA,5,2011,0
Curtis Borchardt,UTA,5,2010,0
Curtis Borchardt,UTA,5,2009,0
Curtis Borchardt,UTA,5,2008,0
Curtis Borchardt,UTA,5,2007,0
Curtis Borchardt,UTA,5,2006,0
Curtis Borchardt,UTA,5,2005,1280880
Curtis Borchardt,UTA,5,2004,1187240
Curtis Borchardt,UTA,5,2003,1113720
Curtis Borchardt,UTA,5,2002,0
Curtis Borchardt,UTA,5,2001,0
Curtis Borchardt,UTA,5,2000,0
Curtis Borchardt,UTA,5,1999,0
Curtis Borchardt,UTA,5,1998,0
Danny Manning,UTA,4,2018,0
Danny Manning,UTA,4,2017,0
Danny Manning,UTA,4,2016,0
Danny Manning,UTA,4,2015,0
Danny Manning,UTA,4,2014,0
Danny Manning,UTA,4,2013,0
Danny Manning,UTA,4,2012,0
Danny Manning,UTA,4,2011,0
Danny Manning,UTA,4,2010,0
Danny Manning,UTA,4,2009,0
Danny Manning,UTA,4,2008,0
Danny Manning,UTA,4,2007,0
Danny Manning,UTA,4,2006,0
Danny Manning,UTA,4,2005,0
Danny Manning,UTA,4,2004,0
Danny Manning,UTA,4,2003,0
Danny Manning,UTA,4,2002,0
Danny Manning,UTA,4,2001,1200000
Danny Manning,UTA,4,2000,0
Danny Manning,UTA,4,1999,0
Danny Manning,UTA,4,1998,0
David Benoit,UTA,3,2018,0
David Benoit,UTA,3,2017,0
David Benoit,UTA,3,2016,0
David Benoit,UTA,3,2015,0
David Benoit,UTA,3,2014,0
David Benoit,UTA,3,2013,0
David Benoit,UTA,3,2012,0
David Benoit,UTA,3,2011,0
David Benoit,UTA,3,2010,0
David Benoit,UTA,3,2009,0
David Benoit,UTA,3,2008,0
David Benoit,UTA,3,2007,0
David Benoit,UTA,3,2006,0
David Benoit,UTA,3,2005,0
David Benoit,UTA,3,2004,0
David Benoit,UTA,3,2003,0
David Benoit,UTA,3,2002,0
David Benoit,UTA,3,2001,736000
David Benoit,UTA,3,2000,0
David Benoit,UTA,3,1999,0
David Benoit,UTA,3,1998,0
DeMarre Carroll,UTA,3,2018,0
DeMarre Carroll,UTA,3,2017,0
DeMarre Carroll,UTA,3,2016,0
DeMarre Carroll,UTA,3,2015,0
DeMarre Carroll,UTA,3,2014,0
DeMarre Carroll,UTA,3,2013,0
DeMarre Carroll,UTA,3,2012,544331
DeMarre Carroll,UTA,3,2011,0
DeMarre Carroll,UTA,3,2010,0
DeMarre Carroll,UTA,3,2009,0
DeMarre Carroll,UTA,3,2008,0
DeMarre Carroll,UTA,3,2007,0
DeMarre Carroll,UTA,3,2006,0
DeMarre Carroll,UTA,3,2005,0
DeMarre Carroll,UTA,3,2004,0
DeMarre Carroll,UTA,3,2003,0
DeMarre Carroll,UTA,3,2002,0
DeMarre Carroll,UTA,3,2001,0
DeMarre Carroll,UTA,3,2000,0
DeMarre Carroll,UTA,3,1999,0
DeMarre Carroll,UTA,3,1998,0
DeShawn Stevenson,UTA,2,2018,0
DeShawn Stevenson,UTA,2,2017,0
DeShawn Stevenson,UTA,2,2016,0
DeShawn Stevenson,UTA,2,2015,0
DeShawn Stevenson,UTA,2,2014,0
DeShawn Stevenson,UTA,2,2013,0
DeShawn Stevenson,UTA,2,2012,0
DeShawn Stevenson,UTA,2,2011,0
DeShawn Stevenson,UTA,2,2010,0
DeShawn Stevenson,UTA,2,2009,0
DeShawn Stevenson,UTA,2,2008,0
DeShawn Stevenson,UTA,2,2007,0
DeShawn Stevenson,UTA,2,2006,0
DeShawn Stevenson,UTA,2,2005,0
DeShawn Stevenson,UTA,2,2004,1616087
DeShawn Stevenson,UTA,2,2003,952320
DeShawn Stevenson,UTA,2,2002,890280
DeShawn Stevenson,UTA,2,2001,828120
DeShawn Stevenson,UTA,2,2000,0
DeShawn Stevenson,UTA,2,1999,0
DeShawn Stevenson,UTA,2,1998,0
Dee Brown,UTA,1,2018,0
Dee Brown,UTA,1,2017,0
Dee Brown,UTA,1,2016,0
Dee Brown,UTA,1,2015,0
Dee Brown,UTA,1,2014,0
Dee Brown,UTA,1,2013,0
Dee Brown,UTA,1,2012,0
Dee Brown,UTA,1,2011,0
Dee Brown,UTA,1,2010,0
Dee Brown,UTA,1,2009,0
Dee Brown,UTA,1,2008,0
Dee Brown,UTA,1,2007,412718
Dee Brown,UTA,1,2006,0
Dee Brown,UTA,1,2005,0
Dee Brown,UTA,1,2004,0
Dee Brown,UTA,1,2003,0
Dee Brown,UTA,1,2002,0
Dee Brown,UTA,1,2001,0
Dee Brown,UTA,1,2000,0
Dee Brown,UTA,1,1999,0
Dee Brown,UTA,1,1998,0
Derek Fisher,UTA,1,2018,0
Derek Fisher,UTA,1,2017,0
Derek Fisher,UTA,1,2016,0
Derek Fisher,UTA,1,2015,0
Derek Fisher,UTA,1,2014,0
Derek Fisher,UTA,1,2013,0
Derek Fisher,UTA,1,2012,0
Derek Fisher,UTA,1,2011,0
Derek Fisher,UTA,1,2010,0
Derek Fisher,UTA,1,2009,0
Derek Fisher,UTA,1,2008,6373900
Derek Fisher,UTA,1,2007,5883600
Derek Fisher,UTA,1,2006,0
Derek Fisher,UTA,1,2005,0
Derek Fisher,UTA,1,2004,0
Derek Fisher,UTA,1,2003,0
Derek Fisher,UTA,1,2002,0
Derek Fisher,UTA,1,2001,0
Derek Fisher,UTA,1,2000,0
Derek Fisher,UTA,1,1999,0
Derek Fisher,UTA,1,1998,0
Deron Williams,UTA,1,2018,0
Deron Williams,UTA,1,2017,0
Deron Williams,UTA,1,2016,0
Deron Williams,UTA,1,2015,0
Deron Williams,UTA,1,2014,0
Deron Williams,UTA,1,2013,0
Deron Williams,UTA,1,2012,0
Deron Williams,UTA,1,2011,0
Deron Williams,UTA,1,2010,12323900
Deron Williams,UTA,1,2009,5069449
Deron Williams,UTA,1,2008,4010640
Deron Williams,UTA,1,2007,3749040
Deron Williams,UTA,1,2006,3487400
Deron Williams,UTA,1,2005,0
Deron Williams,UTA,1,2004,0
Deron Williams,UTA,1,2003,0
Deron Williams,UTA,1,2002,0
Deron Williams,UTA,1,2001,0
Deron Williams,UTA,1,2000,0
Deron Williams,UTA,1,1999,0
Deron Williams,UTA,1,1998,0
Derrick Favors,UTA,4,2018,0
Derrick Favors,UTA,4,2017,0
Derrick Favors,UTA,4,2016,0
Derrick Favors,UTA,4,2015,0
Derrick Favors,UTA,4,2014,6008196
Derrick Favors,UTA,4,2013,4753320
Derrick Favors,UTA,4,2012,4443360
Derrick Favors,UTA,4,2011,4133280
Derrick Favors,UTA,4,2010,0
Derrick Favors,UTA,4,2009,0
Derrick Favors,UTA,4,2008,0
Derrick Favors,UTA,4,2007,0
Derrick Favors,UTA,4,2006,0
